delivery_id	predicted_delivery_seconds
19ab517e9b576a4d7cc0301a048aad5c	2778
afa6b502407764b0ceb79defb581bcf1	2872
259707681799e19ee1eddde7d22a2f50	2542
cd5b561ce81cd142d1671e161a7ed4c0	3164
5e75dc5427244f8692e2eeaef918504a	3117
23ea97a093462873d53ff68e46ca9db8	3259
8a760369ba5bb84b7b0183f864395b80	2529
b915399c54b118ecd1a270be3221f01e	2912
733ceeaf337f9bb1093f622f60c63fdb	2408
2b8942ebc8aec436507819d46d39cc69	2179
ceab55a207b5194bc8a36d24e941c313	1707
a5db7c9c7bc6a1c1726b67bbb4acb595	2126
7c6f73c06f1b7b22b415adafe29de48f	2376
7bbf28f22961bc86e2324030cbab9e60	2245
66eb98c81a29f1a7cf0a88608d092cc2	2586
01b19e75f44bf04aa2c902661cc65f01	3512
00534a01e6214e9ccf42b4a6acd98054	3148
041c64edf6f9e8bf05e826c4412c2c57	3271
11f56e71994fb538a0e492bcb2375a1b	2831
716bf974b313d23e1b7671135782e456	3796
ef82f180cae5408dc67fb09c9a217326	3213
68a6ff81c9c7076ede0345ec67d2871a	3607
521a6a7aa0db132505569f52c189ef00	2560
25219f339c470c585555634e20f26c71	2785
21fa0db0dadd03921d17817bf9073150	2611
d6e0ef3981a43343cc5cd7cbd8d58d33	3837
1ee998acbc682b5da80292acea195b88	2206
f6337b872eb62a4d999b37ec6e8f73a8	3242
c2af0a9a71ffbb220ee762754be3efbf	1983
5f049b3b076f49beb64dd01a54709014	2550
761b7cf0b75ef52d5a3bd7252ab9f0bf	3069
fa34eed710874d7e062a73646015303c	3209
694571798f99959101baa2968ac2dabe	2466
6b79afdb9dd7ec9b579224c34b0a988b	3286
ea779500652533a91a304e4b2b574a16	3001
42a74c85e196a01fc42749d7521687e5	3498
ea188c3d3dd9d56493d5418879b465ff	3022
1c3e5f11b1af95a8160cbd090227cd0a	2459
225f772142835326501c743c7010663d	2396
abd4662359ee6334ce4690b31481990d	2256
7c7729b3b4801087f5d4fec457028d3d	2684
c34322bdd5e4c0c373e050c54be410c4	2447
bbe04ba1364eb2543c1be00e5b3cf919	3060
f7532a2f06c2eb4c55eb4e9dd190e787	2294
5b381603a5046a3bdcaa854612b7949c	2594
b2555e38cb649277fdbddc4c1acd290c	2411
19c9867f65d276ea48a504fb32726668	2678
e1c140e97ed1c69ce252012502d3029f	2658
5d9035239f7a8135bd5fb17371692e83	2565
88419c118c8eddd94e65632ba75dedcf	3236
62d9801c5e926607a015db1d6b4c7d2a	1864
94d427c4f323dbea942a36d4fa5d1d79	2843
d9eb367a1ea89fc65554b5f912e23170	3352
4bb84c680aea0ef60096a6b37647092f	2736
c7c5cc06a445e3b0e503dcfdcad1ea30	2469
358177cf87b9ea9f85010281dc6e6aaa	2063
efc17d2f493ea9eadeb51c085c73181d	2267
0e448cf22edf00a237f74f56f69bee5b	2740
2b16803c94a9da1276dda47e4746c8ea	2818
f2abaaaf8f72007fa35441b0a5d4ba92	2283
7f7ef039d16e609621403c34ce27bee7	2804
74aa519d05c22527a0aeccad068b9bbf	2748
92ee49036dbe1811dbbaec8c93b059cc	3206
fc8ed690570702738c7bf820f901207b	2235
2e9f2316466ebc50d23a2cb8e00eeaae	3704
020fcf6550505bd486fd8e8625595082	2719
f7529e1da2d02c7b3e8a5d894f168575	2985
73b260a5151005beef135ac376acf7ae	2491
6a9f1a6f8fe8d89462c5bcbc19e337a0	2543
ee30844c9862d43771dbc2817875a2fd	2012
17c21802f4b9236fc450fd453ae0946e	3384
7847daa23b0c985ae007a970b054ca80	2566
8cb0bfddfbc89518764310676a1a35a5	2117
c3706e461d6bc20e0b78fca0bad228d7	2581
7d2934caf411cc4a52df0fbc08b5b738	2599
bb7491f455f3c486d59f157c3f0ab8b8	3122
33f4c3700c88a2d2c0eb20df2e6ac50e	2594
90dde6bd84ccfcf24027a2d955d74da1	2132
67178ff073d528cf7d0a58b0c0919609	2543
b660cfb79f9f1261041803ffe344aa4c	2513
308b47b9eb3226fa21a7312190b4a9ae	3253
8c24e63383e9ac6afe4a3779a4f649ff	2523
feea093f7ff80df45816fd0f5ed8b0d2	2965
cee16c4c206060336aa4a05e675124c3	2889
84fadffee891bc9d5d06f277218c447f	2650
25bf66bff61d2851356e559ee5ef0204	3369
2fd75e65c971c66a4bdb370373f98098	3132
108a2806dbba7b16b87be2a5a2a83a95	2069
7c55783f66114c220135e854e68484f8	3189
6b86a0b5388f2ea5dd35de234208751f	1789
cbba211cc1db7939b8c79bdbf3fb9a26	3157
5d965fd58468794584b54f22f62a8838	2167
ae166026780b7319a021f9505d5e36a4	2323
c9de9dd6f8beae3f343dd0d1e4f66b13	2441
f3bc33529b74250ab4d6dfb776c8abf1	1983
00adcbc91cb17d1865a0f8410f94c28e	2944
f992ff00dde8b23ae7230fd8f90d1bc7	2465
9c494afa9d587f15f4ba4b501a2d5936	3435
5a96621644ed0c5c649efa4e4f9ad9c6	2385
a1170f7abd1ffe19c290c28a4ca63dd3	2645
d911f8dfd6cfb30a50ef2f9bf8f716e2	2217
58b092e546a3db968ad6e9bfd74fe5e7	2819
27d17a55fed489bff42efb3ba41e4763	2016
356def7239ea4cb1191e713294806de6	2434
daf07b86c958ae1637c7dd1cd16cc92c	2606
c951c3b7a2693df23f1f8833cdfc133d	2643
d89b39291edd764b8ce8249055c1fb66	2873
26c9f664c7c1a02498fb1f30a025863a	2431
edb734f08663f364071e55a85431bda5	3532
28003d57de0ddbf99c65a81bfed99cd3	3625
cceb5b886e2b16b20267b92f824886a6	2701
5be2c87de10857b7f2a33a58b68aa218	3259
6ce30417462946b2d29c612a51462b63	3630
b933d45ca3002b31594e60468c768fe9	2995
f4fd5971e88b74cbce2a653987854bdf	2272
a6b6feb35242a59c368cd1c4f3e7b59e	2553
f64bc603647cdb254991c359362b38f3	2822
47d002fc75c59622c78c6496cd9e3c27	2288
81eb95e5447a6bcc667d129dd834d741	2634
149971229e7bea0ed7419cb7046e3950	2629
9d0e886f1e4bbda891fefd8aaf519bdc	2772
bee2441eee11ffd7575fe261608daaac	2351
32382958acffc86e3c175e70a12d41c0	2807
16e6bc39079e3929cba63ae5b1b0b990	2040
c129a32f4496a8360274d5122bae411c	2350
fa4c30314345d31aa18bd7341953c9e1	2588
5b7ef29a4fe1acc16da5b1412fe78791	2529
83120ce2075c409b289eb0b98a1fa445	2613
44e7775dbce8f469f79e36a1876b57fb	2995
21c95b778b24a4c38f40a4844411329a	3196
729e49d71a9e6e0e72c00522d6dae578	2358
b165342640037b77b5f78ae3d6175a22	2778
e2456fe99d85ac1639b8a5951e7439b7	2409
a7d1b561873e60c38e57ab6cba0c7fd2	1753
6cdcab722a7d6ead03524ac9af7a1ac1	2244
a95ff32f6eb909df16bb4b712ea1cfc8	1776
f0d65b593536b285f8c3dee80e43348f	2695
5a674e11e0d5652306cc064f992660f7	2605
32088a467523e53507925b84a101c3de	2310
d1c78d4f77eb73f8cfd3d7765eeb1219	1951
b374b5139e63e9c08025fbad795dcc98	2322
7fc72caad1859fcae26e96293ec01a50	2416
5cf7146d75fa4e5afc71459e54825e27	2764
7ab2f18a770ea33b952b34966bd6f3f2	2953
082fc8bda9efa73db38246ef373e87ac	3544
6b25e532e145b0d5c62fd12b3ad641c9	3228
b83d74913b8b381e5691d52237a07655	3910
5cf006fd7cf7f7e662a4ff9f58707a2f	4132
9a9a137d0cd0ea92b5cae26b84cde073	2694
4031bb0f777b72f4ce7ec1cb18fdef43	3367
c5d6a5bc0db7bcce48ffd2d3a9f671a5	2266
f16de2858bcff91de7b64f3a6f7c5d72	2510
0f577e29fbbb2c68bbcc32a8b1f3dc49	2577
524f3d635fb86802b316193072f3a39b	2536
85b75a10f299ef2ab2c98e43d3d1d113	2304
c83b602af33530fe5913cd26e9ecc31c	2575
4e7df4d90893c281d5eca22541c634c3	2460
9c3f370556295aff8f986abf56f36c97	2672
e3f62f0a7548301c4ee2058229670a4a	2602
2ffc569a5bdd84796c397ab8a373aed6	2335
037da72c1b5e775d140c900cd8b7fa33	2613
362a3a440f8ed771d9ee8fb7a76be857	2072
2631838e5613f69b51877be2493a0166	2171
80a0bb36dcfcec284992d48a20f1ec81	2183
e31f2f3066ebc6ef800dd8c416a8bc55	2262
cc76579070e51a324b396d1557876acc	2263
d16da01bf93dcdfddc727f1e7f074783	2526
943788613bbbbe153b904c836c724f2d	2073
ac84ca46c80cfc233e0695d4822c0bb8	2274
b9220c89ad6bf3cd326a53c6a0bf2a29	2619
981df64cb591fe26c5daf3a55d10cb94	3339
76a16faec71ac457d1c277abdcded828	2154
1a5cf486aa2efab87da4a7ead24ebbd5	2785
1931c2988a26cb8d10750fe99a3a25eb	2099
d794a3ff2cfd07191f692447ad140175	1990
f77286d5a6165577b0456189ae22d930	2090
00ed3d366b65cf0764470866127616cb	2968
eef15a3fa07e6dfb1d8fb2a9b5cccd19	2403
9e826dd3923efb9b64fd1d0a901ea0e9	2220
0d426af6df966a15c9754f046ecb02e5	2546
d6b757bc7b16aae2a7d7ea472e139b39	3375
e19a57560ae96c9abd61dec14364b495	3637
d9cab6bd742134ed3e9cadff7905429d	2504
5551449a0f8f0515bd737bbb6d76e711	2424
feaa296c096ba4e562c3dbef2a2704cd	3323
f478d8d07e4c654fdd5706afba6a416f	2637
6b90eadefa7697b0af7809c862150bdc	2393
7bb389213a423f10a68b9bb20ad0988d	3146
a38fee4b6467ec76d0035e55049ba991	3384
75e753b09560a8f858ba6981f46492fc	2632
4a1fc66b490d4e7309ba6eed1132192b	2994
be4f4f92204eba838b2a80193ff9db7f	2979
e7e847b1fca04bd8601477e07990063b	2876
913c7718efc060223bce26ff306cb1b1	3088
fa50d9072235b105b013250ffce8898f	2704
108dbaf78116048c7d2eb456ee2ca48e	3109
21e724e7aed8fadf2ab6694909d8971b	3143
ce6be79180e0ed04e7b2534023e18c8b	1990
52a6185987a9f9d2f0c921252417ccfc	2450
6d2236b0e9a66ef798487d6756d8b5c2	2751
bbd134ef851bd9ff980279536fd79ac9	2503
fe6cfec47b7ce6a5210d803cfeb86e7e	2276
75b0827bba0c0d0151fb5c89234aaaa6	2300
da0bc42bf27ea6605f023ba38e47c69c	2609
dfa5a1a3d52aedcc40dfed7695f5c3f7	3086
30a5f1b4d61c9f6a2ae3620b5c7113b7	2351
85a78800c558120d23022215e58ef40b	2575
cc10d42eb896cf1cb9923dfc858063d9	2577
9b4dc1e28e1f3391a923e32f04590128	1963
ae18a6c7ff95efeb032241b600a4a235	2401
1a3c46a8f67ff9127cba7af3abba747f	2613
143fdfe657937227b2ccf12163e092bb	2219
d30bee13a6215ada7e3e6fc347b7dcc2	2632
1aa4ab36f5fbfa6187183506beec4ce2	3124
b9c01828f430596b222e58be5c1094d1	2594
34a0e9c953c2f67dee37dccd5c380861	2593
fa172b51c674abf38925dd6a3625c417	2558
c04cc8e8fbd034833eefa67cd32e4832	2383
e14fc8753eae80cfe3bfda4f54591aa2	3001
4bb52116381d1f4bb159045b356e9c40	2727
cda412f29b3d0782e63ccb272e4e02bd	2737
0ce507a5421fe842ef05424804d629b9	3128
2f2e52c392e73c0446531398fdd8a5c8	3233
a68971cd69f8488160a5e3c832f31251	3493
4285359dfd593aa011a47f3c58ce418a	3271
306183e1de690cb3241d71e48feb7e6c	2722
94b0e9d35cac9d384f2495aadee9690a	2852
45118a50968097ce69f8ffa6828a8f65	3445
1cf51fb0b38479961a3af243106eea1e	2692
0960bb5c34dcf62b019ec8c66180cf18	2929
701e34aff26bddf435a9e1e5868ff1d3	2543
5d0669e753a1ec7bfac06b94da5d28d0	2074
f57140a9a7ba97c3d06eeec4deead525	2111
7272a92526c2bf7fe681d6310c28ce87	2291
f5a848b793ce866013c3f8c29200347a	2827
39500020a74443151e994842d04784fe	2640
795673c8dab8ac3c5e16e1218029d887	2610
ce37ee9d29efb1cd168a64ce158fbe92	2704
9b547d7e05b8af49cfeffe9c89985663	2414
bcda1e52f9fe31ac0e4f9b5c4fd85c32	2785
d9ef8556b68ab86974f769fe2e478a61	2550
056d85ce9852f50fff8ae2cd0f4eea56	2121
71912004ae405a9ee3e0d40051119476	3075
0478bebdbc951ffdb20d61b55e07115d	3108
f14fb0ac55b75446e0f3d2e9ed91269d	3262
a13e3e6872664f3979f90f62b7ce263e	3101
05ccf0b0d5680e9ad172ef62dc76862c	2595
7c7f76bab1e04b1dfd8bb367ca11eb41	2508
bda954daf5449f541c979407fe91669b	3097
b9ebc03d41c02c861f3be9d748bc72cf	2936
185fc1cb998a52071f814eb7f978383f	1832
dbfca8f4ba09eff0275dd3716a1bef94	2270
a6f99480273b4b953c8aaabbabe7df40	3138
e9af9b3390830f640e116368418de568	3005
c0b589a1a6c2578e7d3ae2eaa742ebf6	2997
f9164ef6cbf49e7cc7e5085f1627cfcd	2618
61d07ba5bdca47e46900dc241ca64a40	2833
f4fa85fcd5f947c5501964eaf659dacb	2180
53a1cce008eb6b61a06fb39406d504df	2878
86d2172edf372525080d1780cdcba407	2554
8c2865b85e8247105eaa876882115ce6	2919
e4a8e4c066c28ea80c982992ceef68e8	3000
11207aceaef222431d40919df218562b	2311
56c4cb26e0f64099b6d51db45d721cc4	3430
050eea589644ab63cc1e435fcceafe82	3619
80dad9b291aa152ccb1d61ca0be9748a	2518
5f4bed758485a03a3e8d62ec7bc210ba	3524
69a559a20a0bde1fccaf2f37d2bc8665	3434
dd27eddec81f72b74420bfc0a32f9ca0	3301
dc898bb67184a5ff5aeee6e2ed579902	3164
2d2b61d293be411ee53a9c52c6a642d3	3646
157622e21b1e18b50f040f4ca2607ef0	2775
7e6d168bf2ff895e05f76782b18f4f20	3126
9a005798413dd5401f9af4e0a4d32a08	2391
f67c6424859bdf071adb632e58987e4b	3608
3832840977157b51ef4b6314c22deb42	3513
86200e220f8971e6764e09a18a62aef1	3109
8dfff4b0484de67a9306a97c478bf720	3023
3f6be5dbb038f25855e613ca7121844b	3477
5bb3aa5850dea19441e6f689b9f34a28	2943
ce13acfec947ca81db660abf7a772da9	2509
75aeb51d5622f5f01e786dc23664224a	3263
f789cf7b50323c9f47ce72e1bb21516f	3057
bf3c32444aaa344d0f914cac03e6058f	3585
c580faa24444cbb53d8296d6c6ae718e	2099
a73421f6e7d7e1dcccdf021b745dd993	2799
7999eb288865e8f3212678c4904cccbe	2375
eefb6461112671da69d9822068a6a9d5	3010
9e70b8f8ab2a2ce7671db5f5ec49f671	2509
cbb97fc37bcbc4554970029085c4262d	2217
a6a8e6922eff2f5702f87e78fc62e653	2554
8f99c68bc7d0aa2bf44e6dcf88a931a5	2570
19b89ae1fe1d823fbe183d8255b73eae	3585
6afe5650e4a83d9174c139134c1a1933	3108
eab9c47981835ba5f534b4345b6bf574	3633
9c4ebba091508a683f33510b13918e45	2774
87b71c09fcf2b1e83e04a3d3838d8ccc	2739
ee4a3c0ca6447b5ada0c6f4a1c3e15b1	3394
9c29a88472a5aa5c57f643172da65ddf	2509
4c289b28eea5d06ae2c07d3ff106aa85	2559
fc3d52a50257943d44319020a044ed90	3197
4cf0541385258dffa67f3433ddd5173a	2638
3e90e8d6f4a06ab950bc52104e149e2b	2969
48226e2ec8bb946dd84b1eebc6fa1e03	2726
53b5ad3fa5f061661f9fc0ca895ac1e2	2400
3e0bd1a7bcc7b256e2f7ae57eb4f8b47	2643
a96453fdaae4a910afdb9ae66ef894f1	2407
f707e0e8d36a647f8fde4bb6f89af573	2628
a7f37ddb085eb99312666b5f661b12d0	3054
1d063c19edd634e75ac6c1c8404e9d93	2339
a8483d2f1fbf8fdf75f31822622b3963	2455
4bddb60b2f3f0d4cbcceba6f0a0dcaa4	2904
7e538ce993723396701312add5ac935f	3016
860fea412b4a8eadd270f394423d4ab2	2857
e19cfa757767e4e98e29f879d52d45ae	2209
ec305c2356615bdb3614ce865be6bb23	2701
518b5d373b89bee2b21a4210cf6a466b	2661
ca69d3f659b23a30c2016a7bf7b6cb5a	2696
f760c2309dcf348c8c7292ae9cc0e1b5	2392
feba182283d337a733aea7b9e2bfce59	2042
682d5e2032ff47cf5b2de4a86b024c2c	2677
5b307de1892500f841115970fc772917	2531
5b793e778e23864d1b3eb43eff2728b6	2534
f127e111e55ab81de8a2ab712c5cce89	2735
08cc1380b950e0e1dc8d101d02ceecd5	3171
f08849128559376e5d0eb9b7a2233354	2856
a683c12e047a76b76863c7c2a1a22129	3114
6dabc732aeda6d0803e8827d391a6502	2474
7580a9f5d20e2f5c2ac9e311fb022e8e	2783
13633e25971c3ef82f1eaec044ef2c16	2738
7dc17a2a1f174cf9f10a100a250edaf6	3847
e09bdd58a9fc77d82eb92f145ee929fc	2742
485c613127aa2acd3efe902730e36cfe	3567
8e96a647e319fd6d11c30c4a658201b3	2233
6524445b43d942408c9a3e504767dcf3	2757
4541e67fe210c8a84a1b9d0ee26f7053	2826
e4cbac3e0207c3d374c0c75b9977522c	3645
2f684c2455b0700c804c5f48e85f563a	2739
fe25833c37c5604a90260b107a960bd2	2718
112e7ca8129664256f2ef7a3192b6391	2919
c170e2e99d43dbec8a3e6fff179f2bca	2883
bc050d121f1a56651e7541dad59927d5	2895
510d52c55310898705b4599bb9f51927	2663
57b66b58c3f20a80def95f070bdb384f	3071
af3c00cad919aef7748d122c0c127556	2682
8001e53eab66e87288936f806beb3b0e	2848
27df625e27c78e4d83c9b8f54a930f72	3465
22c2df5d03e62c435c2a21c5e406dead	2620
e6d7311bf68164b795b715c5db3574cf	2239
d407167444198f0c3309acf75fe8f67e	2034
1fbf52dfc58138ae0048de39be6d4c05	2722
3034bb7e5efd330e16a67ed3ffced63c	2572
5d06cf43d965a27c544fbd2a70c28af6	2161
963850e777355e4b52b2f69b56e96ba0	2992
4247d4fe0a3bc0509cf44adceaed0c8f	2325
cf85d258f3fd288c0bf6cf243bdfebf8	2333
717111f905a05776b99b658d82b47c23	3212
6604840c206f11b9d4a582957b331dd9	2893
7c951ba88e52316224bd804e49583130	2544
5876697222c549eeaace6a9cd796cd73	3235
5332c6fe2e0145085023c4ab3fc533e4	2163
ef20647ce1527cef67e86d46cc407645	1773
2faf3988bfd3d780aa26b237b06cfdf3	2425
a7266d54aa2334e2fba45c32c70ff467	3622
4deac65ef49d06f311b86c7d163b3b59	3068
0d5aa120e9a425f6471e8afc2debcf3b	2079
68a1bd4408f916a9d9168e25de22f6c9	2999
cbc2c57aac4539cb547d4bd3a01ee58e	2914
7bede907699b8f9c7d8acd8bc2213902	2852
42e4d16e8dfc0a721fe5e28839a316e2	3626
e9ff45a3a56fa7194113d2082598e25b	3077
30ab6ee91c6515adff520100cd10e535	2368
bbac3876fd87b08b23e0ed34b9535b9a	3331
2b791978d0cd6e5002ec549d51b1b03f	2909
e1cb3a1a2ceea19cc16394aacf540166	2611
386567609e9f94f77557de9f14695868	2691
50ded628d542d9b346ff0cde18d7de51	2653
636d11b9188fd7133a1147a558652d3d	2650
066099cb381710b32dfb7a9dce223ff2	2657
b2dd8a9a9adeb3d6f2d9a955ddfda2c1	2515
155596e3cb634f996be4de87932ebfcd	2274
458d1a620b28c1e329fded86034327c2	3972
17a164877b3f14fe5dfde7ec9b03d97e	3178
8781924d488c22a8a26c862993776233	2362
b3bdadf51d60c54772924ed490b170c0	2952
21644de8b0456e98956a4093a58af2be	2284
84cd2310b39b2f041fde10eec9aaa7c1	3166
4ae57b3d82f9c2ef6f7be61b75d35f22	3111
9b5a5f84cab82708e93916b954e35cea	2568
554c088dc0d4e47988979bd9aa015190	1854
86242ff41de55cebc0307e969b6b1308	2131
0b79929403c9dbd58f4b4f8a4499a358	2072
0ec4c8412243ccf4858cdda32f50f0e2	2510
ae27eef245dcd60f19d2bc9e51366dfe	3122
4dfecbd88e9aa7919ad6e95ce6625688	2746
b8b6313c86ff6f1d3dcaeaf3b6a5d777	2268
b666f29dd4f1342bb3f91b0b85a86dce	2042
70f544e6a3c945de9325cddc80a0be9e	2896
ce9002aa4baa73684549937121a2bb9a	2422
b92ed62fe98c23a87705821008083e11	3029
50e181ef6e0c5a27796bb071c7c92613	3079
ee7c36e126f20b30f980078594fb8f65	3426
c82e6deac53b80fd602425077fb2cbb2	2472
d3645c08f41c1993450f9967ce4b52c9	3656
57cdaf5012ed1b6ddc51b2454ea5aa23	3373
29accaabca94070747fbffbaec3b7bdd	3372
78a3cac3473f4c7d11f3e3e2c7cab2e4	2689
18a4a8e54fe66648beb14ae13f331ae5	2986
424e63ab87fb7a632fb09a87fe9387b5	3128
8049cfb23a4e4ca3a6019521195c45ca	3623
5a50a031b3a8dabb59c6435d4b6a778d	3011
d91a030e2347aff36372efdfe7c9c647	2526
8ec4572317848bdbce583ab98c82320e	2313
46a429860ddf3c72647bd7f47d91ef38	3489
91b1fbb66fcde19e11c6f67e73504735	2474
a21e72e7c98422d823546e6ce597ef5d	2443
09e8229ccf949c564c7a946b8fc8d59c	2324
216d99c0143f3cd5843545ec7eb661ff	2152
2cca235c9212f7ed0f85808bec5bcd19	2752
d024ed9a42a68404133c15fa3ffc27f7	2867
51c190d0b536e4fbf8d841438e4b515f	2751
9f63f195b6a73321ebf8ec7b3a252029	3224
7250f1f199cc3c018db58133ca1ff485	3155
90f18194582e0ed9bfb48cad341783fe	3478
0217a19e92dea0c550cbe8d8151c2604	3148
82206ce5599308efbe649e6c8ff5475f	2731
9b05d24cb6630cd62a58c14fbd8ce249	2538
2d3137f618b3a79057b95c3dbb379cd1	2584
7a32da52e734f2e2c9b3be77408a3272	3222
05456f2c53f2b6c842d8c05e4036598a	2866
326a49fe15d5c5e2774bf5ad646998d6	2542
7d992fc12deb7f9a3f603fce3cdd6bfa	3342
622a8b66d2326412286c46f1a31f667a	3034
aa7378e3df1c0b8aae6efb4f26709c2e	3298
9a3487f41bd47f159ba0db6f2180e190	2963
c570e84e1d44d960bb21edee99615a76	2690
2b8a643aa8e097c842dc267259bce6cd	2391
28b157cd71da2dd07491cf55ea99d35f	2035
52857a55171a6e889df054fa63fe4533	2268
35265635b949475b868ced6003ee964c	2066
f0b8a2cabf09fe4e73d32541e45b7cfb	2455
d9e738da1a1be4286bc6ec9642288604	2339
d97168e2bfdb67b27ce23bec8f0feefb	1926
3e25c5a5c503309108d911d69b6c7301	2690
dc75256b79228aac9bcad3c1a7db325c	2198
c16c548ae89f2333ab3650cb20186201	2426
39522545c713849c3da4271db3e3c59b	2812
df3f2e4e1a011e5e214389ee338f03a1	2821
1252d2b99b84132865ec2f626cf3c66a	3320
a661cb29564f38fcde08b9157322c442	2022
b1e2ddc36f020f4b19026fe1dcc8f5cd	2574
85013d974e2fb0d433cb5a1cf757dcf2	3618
1f57bae48f27cd31db94add0d6b2add2	3711
ee12f47f0839d3cb59ab55308c1a91e6	3056
a8709b93fe3b26e481c34e5a6ebec8f8	2195
825bd8f704224d36cf8b91c8f616dbff	2624
b62ae7d78ebec7e4f9af47734f9a8be7	2669
afcac74bcffe2be577042012b9181d01	3140
870bd5ec2a589a3000bb757b39ae1637	2674
de706cec52ac957b58d3a8ca887ce48e	3233
7b957679b2d90b5423a3a451634e8ebf	2305
86eddbf11d6ed5b54bfd93f3295e8d29	2735
697a28a393da238ac8d78f84efa8e3f9	2585
0528d6da3a144e6f823f3d1e0dd18956	2421
824accbbf65ce12d4ab983f30888ce91	2732
501c16e36c89458171496d96c0cb3d21	2673
4d8eb298dd0bfc28f68badab3080f6ee	2880
c885897b1d3afe249081508661a5d8d3	2960
331c85faaaceb2c097bb1ee79da1ea99	2149
fbdba742a6df73372917520406b10575	2566
24e540667c1d523452d6bd314ef8b8fc	2730
1029b96f9980ac4f6c60f2f1fb917a3c	2976
4aaffadbf33f1a1677ac0bec58303500	2313
18c51ad53fbe5c4b2b07d32e86dace94	2753
d1bf2bf5e463d56b30b091a16a9c3b67	2925
9e177a504bb4aeacdb639abd9fa6144e	2288
7b8a23cf1df32cd8c1101c1a1925675e	3481
16d73c05c495c14ea582b6037106e14a	2858
1f41c49a601125cfc949ea87e41f842f	2507
a3444731ff0d3a654e917697ceee7f51	2657
907edf3828175021f35e5cd93a12e7e0	1981
de44ada85273a403cf9a44075853eada	2632
118e22d548431726e22996cc207b0830	3169
82358a25b95f58c4709d6e2e205b89a6	3085
431a99d77b38ea2cb17516c23e5c5c79	2957
18ff8016f6510c7a1a253d0dac0d606d	2421
1670af472c369096a8005e1227d656d7	2657
ce84d63752cb3dd75d0231b611e19639	2680
4047fa52f394309c8fd3cf9866e10816	2580
30f3b18788ccb35a9e481631f85aa71f	3589
b6f9be448be24be59c8a8cadb0ed6e11	2508
9528a4f3c1656be5341897b867746080	3403
77a91aac6278ea8d8f0a4ccbbc235ae5	2663
4f2dfb4174bafd02b51e67d75f45b3b3	2526
63d17102392d8555c45a7d336d0b4567	2825
c0127355f97d4ebbde40046f64e0ec3f	3459
eb358d1c8f70b35d5b5cc718024cd807	3400
55338098039d3034c4424c563a4b0868	3087
3dc56b1a7d477afe5be39ea23ee473bf	2583
5144459c40044711cb729fff26f4124e	2455
89b5f4dde8f7f8e4db1bfd8014f37483	2815
fd40a69ed51429e7f5d9446bd2ea745f	2737
b35f00d70b6b2582d31829030a75a5c1	2370
1957256bb4268b87bfd8b6cc610fae40	2277
1cf2f598701871823465e0ade355824f	2267
2d6d43496951365ee4e55624cfe0a5b2	2054
84420ffbcb06eb850e326f20d95cc13a	2232
96857c3b021f7099c17852e94c35d735	2327
92a053a17201bad35068f4b002c0d9fe	2800
cee1cce5953935f2df31bc67a4167830	2089
315c3e4ebfeb324a6178fcf47d0c06a4	3334
e494dd7d2d846da81708ec64879053c5	2950
a5f8ba0586201292a9cfbd0ff89de0db	2996
a6d178d00dd4781bdfb26fd2c0dc73a9	2457
18f8c2cfd4f1e1e5f4c0f0d467bd9fb6	3229
e51c07ef3b36de549a292fdcc9153080	2780
4f94d54b77f511482e0d2f2b4d2b020f	3450
0daaab332f2ad90da71c0b26f4cf9b4c	3179
af3d03102307cb8ef4a06a6b85e182b6	2839
2892cf9284ca48592df428d87593e5a6	1971
e5e70107a892d8cdb638d267f4de241a	3308
4230a4c6c6bfc424f47ffa8c809fde69	2552
ac2662a2f2c45f6e212f4b26c3399603	3072
c5ba0f3b0b9e619f5d6ce831b1c6a0d3	2789
64679efe10eb6966c3db3cfe934777f0	3077
0555c989e9dbda230af9f255e64a7f97	2994
14eb07b7e8cdf6b8da7e663ee1a0b9c1	3363
4b13a0eb9defd4741744d3eb02f8c72c	2999
60d1e577b9f08b3f645e3a293495c694	3327
0408aec4f396d731c07f2bc773478df5	3186
f2b567344620809157518ebb0c9dedb3	3215
88a6f7b819366b2911f27a70dceecd3f	3136
7190dc1670c3c64f16e6a0ca6e9ad04b	2082
0f5b89f9d6cf3396bec028b72f564af5	2676
2957c689528a7603e3771f77a226e7f2	2623
524dbe9ce6de6f9c5ee98138cd748fff	2716
b62fa952f47335babf1623bc2646311d	2601
5ae9377490ffb5dabdd260a925a8012a	2367
5f7218c76c5d442145e847db9e62012a	3471
6ad3e1c3d663ed3719c7d68016728806	3318
4706e1d21e28905fea8d6fe311dc209b	1939
4d3744aff7f27ff15a2be35211dc2ed6	2815
0c666e9ac30ec2d5b7626d536abe7e95	2850
b4b57fce4ae0687e5dd8e93813d6911e	2413
66879e271ba05bf274141bb6286558d3	2696
9c9bafc9c00c3e4d942fc4868e7cf404	2746
ad128a66dbb4e69d9c75714d412e3641	2439
3928347a1e61565c1e8160ad3a689fb5	2993
4884741a2e770b897d5becc6515380c9	2451
8cbd1dc5699af34491462136448a0373	2437
ee1295bcbb884d1f65043c9719cf4b7b	2828
fa5cb7d8db7bf45ff28350583d23c3e0	3250
400a5a58ea193a3fc9d5b6c8a9b2cfb3	2598
6f90c57f42c1f196ce69c8b1e201c351	2792
b6b62c4ecd5ba1391fa3089b5ae01d91	2546
